CODE;VARTYPE;VARVAL
AAM30;PROCPR;99S90
AAM99;OR;1
AAM99;PROCPR;01S01
AAM99;PROCPR;14S90
AAM99;PROCPR;15S01
AAM99;PROCPR;17S01
AAM99;PROCPR;21S04
AAM99;DGPROP;00X99
AAM99;PROCPR;99S90
AAN00;OR;1
AAN00;PROCPR;01S01
AAN00;PROCPR;14S90
AAN00;PROCPR;15S01
AAN00;PROCPR;21S04
AAN00;DGPROP;00X99
AAN00;PROCPR;99S90
AAN99;OR;1
AAN99;PROCPR;01S01
AAN99;PROCPR;10S09
AAN99;PROCPR;14S90
AAN99;PROCPR;15S01
AAN99;PROCPR;21S04
AAN99;DGPROP;00X99
AAN99;PROCPR;99S90
AAP00;OR;1
AAP00;PROCPR;01S05
AAP00;PROCPR;03S12
AAP00;PROCPR;14S90
AAP00;PROCPR;21S09
AAP00;DGPROP;00X99
AAP10;OR;1
AAP10;PROCPR;01S05
AAP10;PROCPR;03S12
AAP10;PROCPR;14S90
AAP10;PROCPR;21S09
AAP10;DGPROP;00X99
AAP20;OR;1
AAP20;PROCPR;01S05
AAP20;PROCPR;03S12
AAP20;PROCPR;14S90
AAP20;PROCPR;21S09
AAP20;DGPROP;00X99
AAP99;OR;1
AAP99;PROCPR;01S05
AAP99;PROCPR;03S12
AAP99;PROCPR;14S90
AAP99;PROCPR;21S09
AAP99;DGPROP;00X99
AAU00;OR;1
AAU00;PROCPR;08S11
AAU00;PROCPR;14S90
AAU00;PROCPR;21S09
AAU00;DGPROP;00X99
AAW01;OR;1
AAW01;PROCPR;01S51
AAW01;PROCPR;14S90
AAW01;PROCPR;21S04
AAW01;DGPROP;00X99
AAW02;OR;1
AAW02;PROCPR;01S01
AAW02;PROCPR;14S90
AAW02;PROCPR;21S04
AAW02;DGPROP;00X99
AAW02;PROCPR;99S90
AAW99;OR;1
AAW99;PROCPR;01S01
AAW99;PROCPR;08S20
AAW99;PROCPR;14S90
AAW99;PROCPR;21S04
AAW99;DGPROP;00X99
AAW99;PROCPR;99S90
AB001;DGPROP;00X99
AB003;PROCPR;10V05
AB003;DGPROP;00X99
AB004;PROCPR;10V04
AB004;DGPROP;00X99
AB005;PROCPR;10V05
AB005;DGPROP;00X99
AB006;PROCPR;11V03
AB006;DGPROP;00X99
AB007;PROCPR;10V05
AB007;DGPROP;00X99
AB008;DGPROP;00X99
AB009;PROCPR;10V05
AB009;DGPROP;00X99
AB010;PROCPR;10V04
AB010;DGPROP;00X99
AB011;PROCPR;10V04
AB011;DGPROP;00X99
AB012;PROCPR;10V05
AB012;DGPROP;00X99
AB013;PROCPR;10V05
AB013;DGPROP;00X99
AB014;PROCPR;10V05
AB014;DGPROP;00X99
AB015;PROCPR;10V04
AB015;DGPROP;00X99
AB016;PROCPR;10V05
AB016;DGPROP;00X99
AB017;PROCPR;10V05
AB017;DGPROP;00X99
AB018;PROCPR;10V05
AB018;DGPROP;00X99
AB019;PROCPR;10V05
AB019;DGPROP;00X99
AB020;PROCPR;10V04
AB020;DGPROP;00X99
AB021;PROCPR;10V05
AB021;DGPROP;00X99
AB022;PROCPR;10V05
AB022;DGPROP;00X99
AB023;PROCPR;10V04
AB023;DGPROP;00X99
AB024;PROCPR;10V05
AB024;DGPROP;00X99
AB025;PROCPR;10V05
AB025;DGPROP;00X99
AB026;PROCPR;10V05
AB026;DGPROP;00X99
AB027;PROCPR;10V05
AB027;DGPROP;00X99
AB028;PROCPR;10V05
AB028;DGPROP;00X99
AB029;PROCPR;10V05
AB029;DGPROP;00X99
AB030;PROCPR;10V04
AB030;DGPROP;00X99
AB031;PROCPR;10V03
AB031;DGPROP;00X99
AB032;PROCPR;10V03
AB032;DGPROP;00X99
AB033;PROCPR;10V03
AB033;DGPROP;00X99
AB034;PROCPR;10V01
AB034;DGPROP;00X99
AB035;PROCPR;10V01
AB035;DGPROP;00X99
AB036;PROCPR;10V01
AB036;DGPROP;00X99
AB037;PROCPR;10V01
AB037;DGPROP;00X99
AB038;PROCPR;10V01
AB038;DGPROP;00X99
AB039;DGPROP;00X99
AB040;PROCPR;10V03
AB040;DGPROP;00X99
AB041;DGPROP;00X99
AB042;DGPROP;00X99
AB043;PROCPR;40V50
AB043;DGPROP;00X99
AB044;PROCPR;40V50
AB044;DGPROP;00X99
AB045;PROCPR;40V50
AB045;DGPROP;00X99
AB046;PROCPR;40V50
AB046;DGPROP;00X99
AB047;PROCPR;40V50
AB047;DGPROP;00X99
AB048;PROCPR;40V50
AB048;DGPROP;00X99
AB049;DGPROP;00X99
AB050;DGPROP;00X99
AB051;DGPROP;00X99
AB052;PROCPR;10V05
AB052;DGPROP;00X99
AB053;PROCPR;10V01
AB053;DGPROP;00X99
AB054;OR;2
AB054;DGPROP;00X99
AB055;PROCPR;40V50
AB055;DGPROP;00X99
ABA00;OR;1
ABA00;PROCPR;01S02
ABA00;PROCPR;08S08
ABA00;PROCPR;14S90
ABA00;PROCPR;21S04
ABA00;DGPROP;00X99
ABA00;PROCPR;99S90
ABA10;OR;1
ABA10;PROCPR;01S02
ABA10;PROCPR;08S08
ABA10;PROCPR;14S90
ABA10;PROCPR;21S09
ABA10;DGPROP;00X99
ABA10;PROCPR;99S90
ABA20;OR;1
ABA20;PROCPR;01S02
ABA20;PROCPR;08S08
ABA20;PROCPR;14S90
ABA20;PROCPR;21S09
ABA20;DGPROP;00X99
ABA20;PROCPR;99S90
ABA30;OR;1
ABA30;PROCPR;01S02
ABA30;PROCPR;08S08
ABA30;PROCPR;14S90
ABA30;PROCPR;21S09
ABA30;DGPROP;00X99
ABA30;PROCPR;99S90
ABA99;OR;1
ABA99;PROCPR;01S02
ABA99;PROCPR;08S08
ABA99;PROCPR;14S90
ABA99;PROCPR;21S09
ABA99;DGPROP;00X99
ABA99;PROCPR;99S90
ABB00;OR;1
ABB00;PROCPR;01S02
ABB00;PROCPR;08S08
ABB00;PROCPR;14S90
ABB00;PROCPR;21S09
ABB00;DGPROP;00X99
ABB00;PROCPR;99S90
ABB02;OR;1
ABB02;PROCPR;01S02
ABB02;PROCPR;08S08
ABB02;PROCPR;14S90
ABB02;PROCPR;21S09
ABB02;DGPROP;00X99
ABB02;PROCPR;99S90
ABB04;OR;1
ABB04;PROCPR;01S02
ABB04;PROCPR;08S08
ABB04;PROCPR;14S90
ABB04;PROCPR;21S09
ABB04;DGPROP;00X99
ABB04;PROCPR;99S90
ABB06;OR;1
ABB06;PROCPR;01S02
ABB06;PROCPR;08S08
ABB06;PROCPR;14S90
ABB06;PROCPR;21S09
ABB06;DGPROP;00X99
ABB06;PROCPR;99S90
ABB10;OR;1
ABB10;PROCPR;01S02
ABB10;PROCPR;08S08
ABB10;PROCPR;14S90
ABB10;PROCPR;17S01
ABB10;PROCPR;21S09
ABB10;DGPROP;00X99
ABB10;PROCPR;99S90
ABB20;OR;1
ABB20;PROCPR;01S02
ABB20;PROCPR;14S90
ABB20;PROCPR;21S09
ABB20;DGPROP;00X99
ABB20;PROCPR;99S90
ABB30;OR;1
ABB30;PROCPR;01S02
ABB30;PROCPR;14S90
ABB30;PROCPR;21S09
ABB30;DGPROP;00X99
ABB30;PROCPR;99S90
ABB40;OR;1
ABB40;PROCPR;01S02
ABB40;PROCPR;14S90
ABB40;PROCPR;21S09
ABB40;DGPROP;00X99
ABB40;PROCPR;99S90
ABB99;OR;1
ABB99;PROCPR;01S02
ABB99;PROCPR;08S08
ABB99;PROCPR;14S90
ABB99;PROCPR;21S09
ABB99;DGPROP;00X99
ABB99;PROCPR;99S90
ABC01;OR;1
ABC01;PROCPR;01S02
ABC01;PROCPR;08S08
ABC01;PROCPR;14S90
ABC01;PROCPR;21S09
ABC01;DGPROP;00X99
ABC01;PROCPR;99S90
ABC04;OR;1
ABC04;PROCPR;01S02
ABC04;PROCPR;08S08
ABC04;PROCPR;14S90
ABC04;PROCPR;21S09
ABC04;DGPROP;00X99
ABC04;PROCPR;99S90
ABC07;OR;1
ABC07;PROCPR;01S02
ABC07;PROCPR;08S08
ABC07;PROCPR;14S90
ABC07;PROCPR;21S09
ABC07;DGPROP;00X99
ABC07;PROCPR;99S90
ABC10;OR;1
ABC10;PROCPR;01S02
ABC10;PROCPR;08S08
ABC10;PROCPR;14S90
ABC10;PROCPR;21S09
ABC10;DGPROP;00X99
ABC10;PROCPR;99S90
ABC13;OR;1
ABC13;PROCPR;01S02
ABC13;PROCPR;08S08
ABC13;PROCPR;14S90
ABC13;PROCPR;21S09
ABC13;DGPROP;00X99
ABC13;PROCPR;99S90
ABC16;OR;1
ABC16;PROCPR;01S02
ABC16;PROCPR;08S08
ABC16;PROCPR;14S90
ABC16;PROCPR;21S09
ABC16;DGPROP;00X99
ABC16;PROCPR;99S90
ABC20;OR;1
ABC20;PROCPR;01S02
ABC20;PROCPR;08S08
ABC20;PROCPR;14S90
ABC20;PROCPR;21S09
ABC20;DGPROP;00X99
ABC20;PROCPR;99S90
ABC21;OR;1
ABC21;PROCPR;01S02
ABC21;PROCPR;08S14
ABC21;PROCPR;14S90
ABC21;PROCPR;21S09
ABC21;DGPROP;00X99
ABC21;PROCPR;99S90
ABC23;OR;1
ABC23;PROCPR;01S02
ABC23;PROCPR;08S08
ABC23;PROCPR;14S90
ABC23;PROCPR;21S09
ABC23;DGPROP;00X99
ABC23;PROCPR;99S90
ABC26;OR;1
ABC26;PROCPR;01S02
ABC26;PROCPR;08S08
ABC26;PROCPR;14S90
ABC26;PROCPR;21S09
ABC26;DGPROP;00X99
ABC26;PROCPR;99S90
ABC28;OR;1
ABC28;PROCPR;01S02
ABC28;PROCPR;08S08
ABC28;PROCPR;14S90
ABC28;PROCPR;21S09
ABC28;DGPROP;00X99
ABC28;PROCPR;99S90
ABC30;OR;1
ABC30;PROCPR;01S02
ABC30;PROCPR;08S08
ABC30;PROCPR;14S90
ABC30;PROCPR;21S09
ABC30;DGPROP;00X99
ABC30;PROCPR;99S90
ABC33;OR;1
ABC33;PROCPR;01S02
ABC33;PROCPR;08S08
ABC33;PROCPR;14S90
ABC33;PROCPR;21S09
ABC33;DGPROP;00X99
ABC33;PROCPR;99S90
ABC36;OR;1
ABC36;PROCPR;01S02
ABC36;PROCPR;08S08
ABC36;PROCPR;14S90
ABC36;PROCPR;21S09
ABC36;DGPROP;00X99
ABC36;PROCPR;99S90
ABC40;OR;1
ABC40;PROCPR;01S02
ABC40;PROCPR;08S08
ABC40;PROCPR;14S90
ABC40;PROCPR;21S09
ABC40;DGPROP;00X99
ABC40;PROCPR;99S90
ABC50;OR;1
ABC50;PROCPR;01S02
ABC50;PROCPR;08S08
ABC50;PROCPR;14S90
ABC50;PROCPR;21S09
ABC50;DGPROP;00X99
ABC50;PROCPR;99S90
ABC53;OR;1
ABC53;PROCPR;01S02
ABC53;PROCPR;08S08
ABC53;PROCPR;14S90
ABC53;PROCPR;21S09
ABC53;DGPROP;00X99
ABC53;PROCPR;99S90
ABC56;OR;1
ABC56;PROCPR;01S02
ABC56;PROCPR;08S08
ABC56;PROCPR;14S90
ABC56;PROCPR;21S09
ABC56;DGPROP;00X99
ABC56;PROCPR;99S90
ABC60;OR;1
ABC60;PROCPR;01S02
ABC60;PROCPR;08S08
ABC60;PROCPR;14S90
ABC60;PROCPR;21S09
ABC60;DGPROP;00X99
ABC60;PROCPR;99S90
ABC63;OR;1
ABC63;PROCPR;01S02
ABC63;PROCPR;08S08
ABC63;PROCPR;14S90
ABC63;PROCPR;21S09
ABC63;DGPROP;00X99
ABC63;PROCPR;99S90
ABC66;OR;1
ABC66;PROCPR;01S02
ABC66;PROCPR;08S08
ABC66;PROCPR;14S90
ABC66;PROCPR;21S09
ABC66;DGPROP;00X99
ABC66;PROCPR;99S90
ABC99;OR;1
ABC99;PROCPR;01S02
ABC99;PROCPR;08S08
ABC99;PROCPR;14S90
ABC99;PROCPR;21S09
ABC99;DGPROP;00X99
ABC99;PROCPR;99S90
ABD10;OR;1
ABD10;PROCPR;01S02
ABD10;PROCPR;07S07
ABD10;PROCPR;08S08
ABD10;PROCPR;14S90
ABD10;PROCPR;17S01
ABD10;PROCPR;21S09
ABD10;DGPROP;00X99
ABD10;PROCPR;99S90
ABD15;OR;1
ABD15;PROCPR;01S02
ABD15;PROCPR;07S07
ABD15;PROCPR;08S08
ABD15;PROCPR;14S90
ABD15;PROCPR;17S01
ABD15;PROCPR;21S09
ABD15;DGPROP;00X99
ABD15;PROCPR;99S90
ABD20;OR;1
ABD20;PROCPR;01S02
ABD20;PROCPR;08S08
ABD20;PROCPR;14S90
ABD20;PROCPR;17S01
ABD20;PROCPR;21S09
ABD20;DGPROP;00X99
ABD20;PROCPR;99S90
ABD30;OR;1
ABD30;PROCPR;01S51
ABD30;DGPROP;00X99
ABD40;OR;1
ABD40;PROCPR;01S02
ABD40;PROCPR;04S02
ABD40;PROCPR;05S15
ABD40;PROCPR;06S10
ABD40;PROCPR;08S08
ABD40;PROCPR;09S07
ABD40;PROCPR;13S08
ABD40;PROCPR;14S90
ABD40;PROCPR;17S01
ABD40;PROCPR;21S09
ABD40;PROCPR;30S99
ABD40;DGPROP;00X99
ABD40;PROCPR;99S90
ABD50;OR;1
ABD50;PROCPR;01S02
ABD50;PROCPR;05S15
ABD50;PROCPR;08S08
ABD50;PROCPR;14S90
ABD50;PROCPR;17S01
ABD50;PROCPR;21S09
ABD50;DGPROP;00X99
ABD50;PROCPR;99S90
ABD60;OR;1
ABD60;PROCPR;01S51
ABD60;DGPROP;00X99
ABD65;OR;1
ABD65;PROCPR;01S51
ABD65;DGPROP;00X99
ABD99;OR;1
ABD99;PROCPR;01S02
ABD99;PROCPR;08S08
ABD99;PROCPR;14S90
ABD99;PROCPR;17S01
ABD99;PROCPR;21S09
ABD99;DGPROP;00X99
ABD99;PROCPR;99S90
ABE10;OR;1
ABE10;PROCPR;01S02
ABE10;PROCPR;14S90
ABE10;PROCPR;15S01
ABE10;DGPROP;00X99
ABE10;PROCPR;99S90
ABE20;OR;1
ABE20;PROCPR;01S02
ABE20;PROCPR;14S90
ABE20;PROCPR;15S01
ABE20;DGPROP;00X99
ABE20;PROCPR;99S90
ABE30;OR;1
ABE30;PROCPR;01S02
ABE30;PROCPR;14S90
ABE30;PROCPR;15S03
ABE30;DGPROP;00X99
ABE30;PROCPR;99S90
ABE40;OR;1
ABE40;PROCPR;01S02
ABE40;PROCPR;14S90
ABE40;PROCPR;15S01
ABE40;DGPROP;00X99
ABE40;PROCPR;99S90
ABE50;OR;1
ABE50;PROCPR;01S02
ABE50;PROCPR;14S90
ABE50;PROCPR;15S01
ABE50;DGPROP;00X99
ABE50;PROCPR;99S90
ABE99;OR;1
ABE99;PROCPR;01S02
ABE99;PROCPR;14S90
ABE99;PROCPR;15S01
ABE99;DGPROP;00X99
ABE99;PROCPR;99S90
ABW99;OR;1
ABW99;PROCPR;01S02
ABW99;PROCPR;08S08
ABW99;PROCPR;14S90
ABW99;PROCPR;21S09
ABW99;DGPROP;00X99
ABW99;PROCPR;99S90
AC001;PROCPR;40V07
AC001;DGPROP;00X99
AC002;PROCPR;02V05
AC002;DGPROP;00X99
AC003;DGPROP;00X99
AC004;OR;2
AC004;DGPROP;00X99
AC005;PROCPR;02V01
AC005;DGPROP;00X99
AC006;DGPROP;00X99
AC007;PROCPR;02V06
AC007;DGPROP;00X99
AC008;PROCPR;02V05
AC008;DGPROP;00X99
AC009;PROCPR;02V01
AC009;DGPROP;00X99
AC010;PROCPR;02V01
AC010;DGPROP;00X99
AC011;PROCPR;02V05
AC011;DGPROP;00X99
AC012;DGPROP;00X99
AC013;PROCPR;02V05
AC013;DGPROP;00X99
AC014;PROCPR;02V01
AC014;DGPROP;00X99
AC015;PROCPR;02V05
AC015;DGPROP;00X99
AC016;OR;2
AC016;DGPROP;00X99
AC017;PROCPR;02V05
AC017;DGPROP;00X99
AC018;PROCPR;02V01
AC018;DGPROP;00X99
AC019;DGPROP;00X99
AC020;DGPROP;00X99
AC021;DGPROP;00X99
AC022;PROCPR;02V01
AC022;DGPROP;00X99
AC023;PROCPR;02V05
AC023;DGPROP;00X99
AC024;PROCPR;02V05
AC024;DGPROP;00X99
AC025;PROCPR;02V04
AC025;DGPROP;00X99
AC026;DGPROP;00X99
AC027;PROCPR;02V05
AC027;DGPROP;00X99
AC028;PROCPR;02V05
AC028;DGPROP;00X99
AC029;PROCPR;40V50
AC029;DGPROP;00X99
AC030;PROCPR;40V50
AC030;DGPROP;00X99
AC031;PROCPR;02V05
AC031;DGPROP;00X99
AC032;PROCPR;02V05
AC032;DGPROP;00X99
AC033;PROCPR;02V05
AC033;DGPROP;00X99
AC034;PROCPR;02V05
AC034;DGPROP;00X99
AC035;PROCPR;40V14
AC035;DGPROP;00X99
AC036;PROCPR;40V14
AC036;DGPROP;00X99
AC037;PROCPR;02V01
AC037;DGPROP;00X99
AC038;PROCPR;02V05
AC038;DGPROP;00X99
AC039;PROCPR;02V01
AC039;DGPROP;00X99
AC040;DGPROP;00X99
AC041;DGPROP;00X99
AC042;PROCPR;02V01
AC042;DGPROP;00X99
AC043;PROCPR;02V01
AC043;DGPROP;00X99
AC044;PROCPR;02V01
AC044;DGPROP;00X99
AC045;PROCPR;02V06
AC045;DGPROP;00X99
AC046;PROCPR;02V05
AC046;DGPROP;00X99
AC047;PROCPR;02V05
AC047;DGPROP;00X99
AC048;PROCPR;02V05
AC048;DGPROP;00X99
AC049;PROCPR;02V05
AC049;DGPROP;00X99
AC050;PROCPR;02V05
AC050;DGPROP;00X99
AC051;PROCPR;02V01
AC051;DGPROP;00X99
AC052;PROCPR;02V01
AC052;DGPROP;00X99
AC060;DGPROP;00X99
AC065;DGPROP;00X99
ACA11;OR;1
ACA11;PROCPR;01S04
ACA11;PROCPR;14S90
ACA11;PROCPR;21S09
ACA11;DGPROP;00X99
ACA12;OR;1
ACA12;PROCPR;01S05
ACA12;PROCPR;14S90
ACA12;PROCPR;21S09
ACA12;DGPROP;00X99
ACA13;OR;1
ACA13;PROCPR;01S05
ACA13;PROCPR;14S90
ACA13;PROCPR;21S09
ACA13;DGPROP;00X99
ACA14;OR;1
ACA14;PROCPR;01S05
ACA14;PROCPR;14S90
ACA14;PROCPR;21S09
ACA14;DGPROP;00X99
ACA15;OR;1
ACA15;PROCPR;01S05
ACA15;PROCPR;14S90
ACA15;PROCPR;21S09
ACA15;DGPROP;00X99
ACA16;OR;1
ACA16;PROCPR;01S05
ACA16;PROCPR;08S20
ACA16;PROCPR;14S90
ACA16;PROCPR;21S09
ACA16;DGPROP;00X99
ACA17;OR;1
ACA17;PROCPR;01S05
ACA17;PROCPR;08S20
ACA17;PROCPR;14S90
ACA17;PROCPR;21S09
ACA17;DGPROP;00X99
ACA18;OR;1
ACA18;PROCPR;01S05
ACA18;PROCPR;08S20
ACA18;PROCPR;14S90
ACA18;PROCPR;21S09
ACA18;DGPROP;00X99
ACA19;OR;1
ACA19;PROCPR;01S05
ACA19;PROCPR;03S12
ACA19;PROCPR;08S20
ACA19;PROCPR;14S90
ACA19;PROCPR;21S09
ACA19;DGPROP;00X99
ACA21;OR;1
ACA21;PROCPR;01S04
ACA21;PROCPR;14S90
ACA21;PROCPR;21S09
ACA21;DGPROP;00X99
ACA22;OR;1
ACA22;PROCPR;01S05
ACA22;PROCPR;14S90
ACA22;PROCPR;21S09
ACA22;DGPROP;00X99
ACA23;OR;1
ACA23;PROCPR;01S05
ACA23;PROCPR;14S90
ACA23;PROCPR;21S09
ACA23;DGPROP;00X99
ACA24;OR;1
ACA24;PROCPR;01S05
ACA24;PROCPR;14S90
ACA24;PROCPR;21S09
ACA24;DGPROP;00X99
ACA25;OR;1
ACA25;PROCPR;01S05
ACA25;PROCPR;14S90
ACA25;PROCPR;21S09
ACA25;DGPROP;00X99
ACA26;OR;1
ACA26;PROCPR;01S05
ACA26;PROCPR;08S20
ACA26;PROCPR;14S90
ACA26;PROCPR;21S09
ACA26;DGPROP;00X99
ACA27;OR;1
ACA27;PROCPR;01S05
ACA27;PROCPR;08S20
ACA27;PROCPR;14S90
ACA27;PROCPR;21S09
ACA27;DGPROP;00X99
ACA28;OR;1
ACA28;PROCPR;01S05
ACA28;PROCPR;08S20
ACA28;PROCPR;14S90
ACA28;PROCPR;21S09
ACA28;DGPROP;00X99
ACA29;OR;1
ACA29;PROCPR;01S05
ACA29;PROCPR;03S12
ACA29;PROCPR;08S20
ACA29;PROCPR;14S90
ACA29;PROCPR;21S09
ACA29;DGPROP;00X99
ACA91;OR;1
ACA91;PROCPR;01S04
ACA91;PROCPR;14S90
ACA91;PROCPR;21S09
ACA91;DGPROP;00X99
ACA92;OR;1
ACA92;PROCPR;01S05
ACA92;PROCPR;14S90
ACA92;PROCPR;21S09
ACA92;DGPROP;00X99
ACA93;OR;1
ACA93;PROCPR;01S05
ACA93;PROCPR;14S90
ACA93;PROCPR;21S09
ACA93;DGPROP;00X99
ACA94;OR;1
ACA94;PROCPR;01S05
ACA94;PROCPR;14S90
ACA94;PROCPR;21S09
ACA94;DGPROP;00X99
ACA95;OR;1
ACA95;PROCPR;01S05
ACA95;PROCPR;14S90
ACA95;PROCPR;21S09
ACA95;DGPROP;00X99
ACA96;OR;1
ACA96;PROCPR;01S05
ACA96;PROCPR;08S20
ACA96;PROCPR;14S90
ACA96;PROCPR;21S09
ACA96;DGPROP;00X99
ACA97;OR;1
ACA97;PROCPR;01S05
ACA97;PROCPR;08S20
ACA97;PROCPR;14S90
ACA97;PROCPR;21S09
ACA97;DGPROP;00X99
ACA98;OR;1
ACA98;PROCPR;01S05
ACA98;PROCPR;08S20
ACA98;PROCPR;14S90
ACA98;PROCPR;21S09
ACA98;DGPROP;00X99
ACA99;OR;1
ACA99;PROCPR;01S05
ACA99;PROCPR;03S12
ACA99;PROCPR;08S20
ACA99;PROCPR;14S90
ACA99;PROCPR;21S09
ACA99;DGPROP;00X99
ACB11;OR;1
ACB11;PROCPR;01S04
ACB11;PROCPR;14S90
ACB11;PROCPR;21S09
ACB11;DGPROP;00X99
ACB12;OR;1
ACB12;PROCPR;01S05
ACB12;PROCPR;14S90
ACB12;PROCPR;21S09
ACB12;DGPROP;00X99
ACB13;OR;1
ACB13;PROCPR;01S05
ACB13;PROCPR;14S90
ACB13;PROCPR;21S09
ACB13;DGPROP;00X99
ACB14;OR;1
ACB14;PROCPR;01S05
ACB14;PROCPR;14S90
ACB14;PROCPR;21S09
ACB14;DGPROP;00X99
ACB15;OR;1
ACB15;PROCPR;01S05
ACB15;PROCPR;14S90
ACB15;PROCPR;21S09
ACB15;DGPROP;00X99
ACB16;OR;1
ACB16;PROCPR;01S05
ACB16;PROCPR;08S20
ACB16;PROCPR;14S90
ACB16;PROCPR;21S09
ACB16;DGPROP;00X99
ACB17;OR;1
ACB17;PROCPR;01S05
ACB17;PROCPR;08S20
ACB17;PROCPR;14S90
ACB17;PROCPR;21S09
ACB17;DGPROP;00X99
ACB18;OR;1
ACB18;PROCPR;01S05
ACB18;PROCPR;08S20
ACB18;PROCPR;14S90
ACB18;PROCPR;21S09
ACB18;DGPROP;00X99
ACB19;OR;1
ACB19;PROCPR;01S05
ACB19;PROCPR;03S12
ACB19;PROCPR;08S20
ACB19;PROCPR;14S90
ACB19;PROCPR;21S09
ACB19;DGPROP;00X99
ACB21;OR;1
ACB21;PROCPR;01S04
ACB21;PROCPR;14S90
ACB21;PROCPR;21S09
ACB21;DGPROP;00X99
ACB22;OR;1
ACB22;PROCPR;01S05
ACB22;PROCPR;14S90
ACB22;PROCPR;21S09
ACB22;DGPROP;00X99
ACB23;OR;1
ACB23;PROCPR;01S05
ACB23;PROCPR;14S90
ACB23;PROCPR;21S09
ACB23;DGPROP;00X99
ACB24;OR;1
ACB24;PROCPR;01S05
ACB24;PROCPR;14S90
ACB24;PROCPR;21S09
ACB24;DGPROP;00X99
ACB25;OR;1
ACB25;PROCPR;01S05
ACB25;PROCPR;14S90
ACB25;PROCPR;21S09
ACB25;DGPROP;00X99
ACB26;OR;1
ACB26;PROCPR;01S05
ACB26;PROCPR;08S20
ACB26;PROCPR;14S90
ACB26;PROCPR;21S09
ACB26;DGPROP;00X99
ACB27;OR;1
ACB27;PROCPR;01S05
ACB27;PROCPR;08S20
ACB27;PROCPR;14S90
ACB27;PROCPR;21S09
ACB27;DGPROP;00X99
ACB28;OR;1
ACB28;PROCPR;01S05
ACB28;PROCPR;08S20
ACB28;PROCPR;14S90
ACB28;PROCPR;21S09
ACB28;DGPROP;00X99
ACB29;OR;1
ACB29;PROCPR;01S05
ACB29;PROCPR;03S12
ACB29;PROCPR;08S20
ACB29;PROCPR;14S90
ACB29;PROCPR;21S09
ACB29;DGPROP;00X99
ACB91;OR;1
ACB91;PROCPR;01S04
ACB91;PROCPR;14S90
ACB91;PROCPR;21S09
ACB91;DGPROP;00X99
ACB92;OR;1
ACB92;PROCPR;01S05
ACB92;PROCPR;14S90
ACB92;PROCPR;21S09
ACB92;DGPROP;00X99
ACB93;OR;1
ACB93;PROCPR;01S05
ACB93;PROCPR;14S90
ACB93;PROCPR;21S09
ACB93;DGPROP;00X99
ACB94;OR;1
ACB94;PROCPR;01S05
ACB94;PROCPR;14S90
ACB94;PROCPR;21S09
ACB94;DGPROP;00X99
ACB95;OR;1
ACB95;PROCPR;01S05
ACB95;PROCPR;14S90
ACB95;PROCPR;21S09
ACB95;DGPROP;00X99
ACB96;OR;1
ACB96;PROCPR;01S05
ACB96;PROCPR;08S20
ACB96;PROCPR;14S90
ACB96;PROCPR;21S09
ACB96;DGPROP;00X99
ACB97;OR;1
ACB97;PROCPR;01S05
ACB97;PROCPR;08S20
ACB97;PROCPR;14S90
ACB97;PROCPR;21S09
ACB97;DGPROP;00X99
ACB98;OR;1
ACB98;PROCPR;01S05
ACB98;PROCPR;08S20
ACB98;PROCPR;14S90
ACB98;PROCPR;21S09
ACB98;DGPROP;00X99
ACB99;OR;1
ACB99;PROCPR;01S05
ACB99;PROCPR;03S12
ACB99;PROCPR;08S20
ACB99;PROCPR;14S90
ACB99;PROCPR;21S09
ACB99;DGPROP;00X99
ACC11;OR;1
ACC11;PROCPR;01S04
ACC11;PROCPR;08S20
ACC11;PROCPR;14S90
ACC11;PROCPR;21S09
ACC11;DGPROP;00X99
ACC12;OR;1
ACC12;PROCPR;01S05
ACC12;PROCPR;08S20
ACC12;PROCPR;14S90
ACC12;PROCPR;21S09
ACC12;DGPROP;00X99
ACC13;OR;1
ACC13;PROCPR;01S05
ACC13;PROCPR;08S20
ACC13;PROCPR;14S90
ACC13;PROCPR;21S09
ACC13;DGPROP;00X99
ACC14;OR;1
ACC14;PROCPR;01S05
ACC14;PROCPR;08S20
ACC14;PROCPR;14S90
ACC14;PROCPR;21S09
ACC14;DGPROP;00X99
ACC15;OR;1
ACC15;PROCPR;01S05
ACC15;PROCPR;08S20
ACC15;PROCPR;14S90
ACC15;PROCPR;21S09
ACC15;DGPROP;00X99
ACC16;OR;1
ACC16;PROCPR;01S05
ACC16;PROCPR;08S20
ACC16;PROCPR;14S90
ACC16;PROCPR;21S09
ACC16;DGPROP;00X99
ACC17;OR;1
ACC17;PROCPR;01S05
ACC17;PROCPR;08S20
ACC17;PROCPR;14S90
ACC17;PROCPR;21S09
ACC17;DGPROP;00X99
ACC18;OR;1
ACC18;PROCPR;01S05
ACC18;PROCPR;08S20
ACC18;PROCPR;14S90
ACC18;PROCPR;21S09
ACC18;DGPROP;00X99
ACC19;OR;1
ACC19;PROCPR;01S05
ACC19;PROCPR;03S12
ACC19;PROCPR;08S20
ACC19;PROCPR;14S90
ACC19;PROCPR;21S09
ACC19;DGPROP;00X99
ACC21;OR;1
ACC21;PROCPR;01S04
ACC21;PROCPR;14S90
ACC21;PROCPR;21S09
ACC21;DGPROP;00X99
ACC22;OR;1
ACC22;PROCPR;01S05
